"repository","format","key","species","date","time","user_name","country","locality","latitude","longitude","file_url","file_extension","observation_url","source","latitude_bins","common_name","background_species","caption","year","month","day","country_state_county","state_province","county","age_sex","behavior","playback","captive","collected","specimen_id","home_archive_catalog_number","recorder","microphone","accessory","partner_institution","ebird_checklist_id","unconfirmed","air_temp__c_","water_temp__c_","media_notes","observation_details","parent_species","species_code","taxon_category","taxonomic_sort","recordist_2","average_community_rating","number_of_ratings","asset_tags","original_image_height","original_image_width"
"Macaulay Library","video",457945,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457945/","mp4","https://macaulaylibrary.org/asset/457945","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Female – 2; Adult Male – 1","Courtship, Display, or Copulation","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,3,4,"",NA,NA
"Macaulay Library","video",457944,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457944/","mp4","https://macaulaylibrary.org/asset/457944","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Male – 1","Courtship, Display, or Copulation","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,3,4,"",NA,NA
"Macaulay Library","video",457943,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457943/","mp4","https://macaulaylibrary.org/asset/457943","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Male – 1","Courtship, Display, or Copulation","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,3,4,"",NA,NA
"Macaulay Library","video",457937,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457937/","mp4","https://macaulaylibrary.org/asset/457937","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Male – 1","Courtship, Display, or Copulation","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,3,4,"",NA,NA
"Macaulay Library","video",457934,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457934/","mp4","https://macaulaylibrary.org/asset/457934","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Female – 1; Adult Male – 1","Courtship, Display, or Copulation; Mechanical Sound","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,4,4,"",NA,NA
"Macaulay Library","video",457933,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457933/","mp4","https://macaulaylibrary.org/asset/457933","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Female – 2; Adult Male – 1","Courtship, Display, or Copulation; Mechanical Sound","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,4,4,"",NA,NA
"Macaulay Library","video",457932,"Ceratopipra mentalis","2009-12-20",NA,"Tim Laman","Panama","Gamboa, Soberania National Park",9.1563333,-79.7426667,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457932/","mp4","https://macaulaylibrary.org/asset/457932","cm_video_display",NA,"Red-capped Manakin",NA,NA,2009,12,20,"PA","",NA,"Adult Female – 1; Adult Male – 1","Courtship, Display, or Copulation; Flying; Mechanical Sound","Unspecified",NA,NA,NA,"","Canon EOS 5D Mark II","Sennheiser MKE 44-P","Sound Devices Mix-Pre",NA,"",NA,NA,NA,"Other Behaviors: Perform Courtship Display, Flight Sound. Equipment Notes: Magic Lantern firmware with Anlg Gain = 10,  AGC disabled.","","Ceratopipra mentalis","recman1","Species",15836,NA,4,4,"",NA,NA
"Xeno-Canto","sound",1094757,"Alouatta seniculus","2025-01-30","09:00","Marc Anderson","Ecuador","Cuyabeno River, Sucumbíos",-0.0959,-76.0398,"https://xeno-canto.org/1094757/download","mp3","https://xeno-canto.org/1094757","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1093048,"Alouatta palliata","2026-02-26","11:49","Paul Driver","Costa Rica","Bosque de Paz Lodge, Bajos del Toro, Zarcero, Provincia de Alajuela",10.204,-84.3172,"https://xeno-canto.org/1093048/download","mp3","https://xeno-canto.org/1093048","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1093047,"Alouatta palliata","2026-02-26","11:51","Paul Driver","Costa Rica","Bosque de Paz Lodge, Bajos del Toro, Zarcero, Provincia de Alajuela",10.204,-84.3172,"https://xeno-canto.org/1093047/download","mp3","https://xeno-canto.org/1093047","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091795,"Alouatta macconnelli","2026-02-21","05:30","Jelle Scharringa","Suriname","Wittikamba, Boven-Suriname, Sipaliwini District",4.6362,-55.4196,"https://xeno-canto.org/1091795/download","mp3","https://xeno-canto.org/1091795","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091789,"Alouatta macconnelli","2026-02-12","06:00","Jelle Scharringa","Suriname","Cupido, Wageningen, Nickerie District",5.6612,-56.6796,"https://xeno-canto.org/1091789/download","mp3","https://xeno-canto.org/1091789","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091626,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091626/download","mp3","https://xeno-canto.org/1091626","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091625,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091625/download","mp3","https://xeno-canto.org/1091625","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091624,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091624/download","mp3","https://xeno-canto.org/1091624","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091622,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091622/download","mp3","https://xeno-canto.org/1091622","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091621,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091621/download","mp3","https://xeno-canto.org/1091621","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091617,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091617/download","mp3","https://xeno-canto.org/1091617","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091615,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091615/download","mp3","https://xeno-canto.org/1091615","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091612,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091612/download","mp3","https://xeno-canto.org/1091612","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091611,"Alouatta palliata","2013-02-04","05:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091611/download","mp3","https://xeno-canto.org/1091611","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091607,"Alouatta palliata","2019-03-15","16:00","Jelle Scharringa","Costa Rica","Puerto Viejo (near  Puerto Viejo de Sarapiqui), Sarapiquí, Heredia Province",10.4557,-84.0014,"https://xeno-canto.org/1091607/download","mp3","https://xeno-canto.org/1091607","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091605,"Alouatta palliata","2019-03-15","16:00","Jelle Scharringa","Costa Rica","Puerto Viejo (near  Puerto Viejo de Sarapiqui), Sarapiquí, Heredia Province",10.4557,-84.0014,"https://xeno-canto.org/1091605/download","mp3","https://xeno-canto.org/1091605","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091594,"Alouatta palliata","2019-03-09","08:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091594/download","mp3","https://xeno-canto.org/1091594","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091592,"Alouatta palliata","2019-03-09","08:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091592/download","mp3","https://xeno-canto.org/1091592","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091591,"Alouatta palliata","2016-01-07","06:30","Jelle Scharringa","Costa Rica","Puerto Jiménez, Puerto Jiménez, Provincia de Puntarenas",8.6194,-83.4759,"https://xeno-canto.org/1091591/download","mp3","https://xeno-canto.org/1091591","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091589,"Alouatta palliata","2016-01-07","06:30","Jelle Scharringa","Costa Rica","Puerto Jiménez, Puerto Jiménez, Provincia de Puntarenas",8.6194,-83.4759,"https://xeno-canto.org/1091589/download","mp3","https://xeno-canto.org/1091589","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091588,"Alouatta palliata","2016-01-07","06:30","Jelle Scharringa","Costa Rica","Puerto Jiménez, Puerto Jiménez, Provincia de Puntarenas",8.6194,-83.4759,"https://xeno-canto.org/1091588/download","mp3","https://xeno-canto.org/1091588","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091585,"Alouatta palliata","2010-11-09","18:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091585/download","mp3","https://xeno-canto.org/1091585","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1091584,"Alouatta palliata","2010-11-09","18:00","Jelle Scharringa","Costa Rica","Chomes (near  Manzanillo), Puntarenas, Provincia de Puntarenas",10.1564,-84.9239,"https://xeno-canto.org/1091584/download","mp3","https://xeno-canto.org/1091584","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1090240,"Alouatta pigra","2026-03-12","07:30","Gabriel Leite","Guatemala","Flores, Flores, Petén Department",16.9426,-89.8777,"https://xeno-canto.org/1090240/download","wav","https://xeno-canto.org/1090240","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1090239,"Alouatta pigra","2026-03-12","07:30","Gabriel Leite","Guatemala","Flores, Flores, Petén Department",16.9426,-89.8777,"https://xeno-canto.org/1090239/download","wav","https://xeno-canto.org/1090239","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1088558,"Alouatta guariba","2026-02-16","09:26","Fabrício Grigolin","Brazil","Gália, São Paulo",-22.3849,-49.7171,"https://xeno-canto.org/1088558/download","wav","https://xeno-canto.org/1088558","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083794,"Alouatta palliata","2024-09-08","15:00","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083794/download","wav","https://xeno-canto.org/1083794","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083793,"Alouatta palliata","2024-09-08","12:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083793/download","wav","https://xeno-canto.org/1083793","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083792,"Alouatta palliata","2024-09-08","12:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083792/download","wav","https://xeno-canto.org/1083792","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083791,"Alouatta palliata","2024-07-23","15:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083791/download","wav","https://xeno-canto.org/1083791","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083790,"Alouatta palliata","2024-02-14","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083790/download","wav","https://xeno-canto.org/1083790","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083789,"Alouatta palliata","2024-02-08","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083789/download","wav","https://xeno-canto.org/1083789","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083788,"Alouatta palliata","2024-02-27","09:00","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083788/download","wav","https://xeno-canto.org/1083788","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083787,"Alouatta palliata","2024-01-25","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083787/download","wav","https://xeno-canto.org/1083787","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083786,"Alouatta palliata","2024-01-25","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083786/download","wav","https://xeno-canto.org/1083786","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083785,"Alouatta palliata","2024-01-23","08:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083785/download","wav","https://xeno-canto.org/1083785","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083784,"Alouatta palliata","2024-01-23","08:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083784/download","wav","https://xeno-canto.org/1083784","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083783,"Alouatta palliata","2024-01-23","08:00","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083783/download","wav","https://xeno-canto.org/1083783","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083782,"Alouatta palliata","2024-01-22","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083782/download","wav","https://xeno-canto.org/1083782","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083781,"Alouatta palliata","2024-01-22","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083781/download","wav","https://xeno-canto.org/1083781","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083780,"Alouatta palliata","2024-01-20","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083780/download","wav","https://xeno-canto.org/1083780","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083779,"Alouatta palliata","2024-01-17","07:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083779/download","wav","https://xeno-canto.org/1083779","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083778,"Alouatta palliata","2024-01-17","06:30","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083778/download","wav","https://xeno-canto.org/1083778","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1083777,"Alouatta palliata","2024-01-17","06:00","Marc Nassivera","Ecuador","Canandé Reserve, Jocotoco Found., Esmeraldas",0.5208,-79.2086,"https://xeno-canto.org/1083777/download","wav","https://xeno-canto.org/1083777","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
